,Temperatura - Celsius,Humidade - %,Velocidade Vento - Km/h,Direção Vento - Graus,Chuva Agora - mm,Chuva Acumulada - mm,Sensação Térmica
454,25.5,78.91,0.0,0.0,0.0,585.0,26.46825
455,25.51,78.98,0.0,0.0,0.0,585.0,26.47446
456,25.47,78.86,0.0,0.0,0.0,585.0,26.4496
457,25.48,78.83,0.0,0.0,0.0,585.0,26.45582
458,25.48,78.86,0.0,0.0,0.0,585.0,26.45582
459,25.5,78.85,0.0,0.0,0.0,585.0,26.46825
460,25.48,78.87,0.0,0.0,0.0,585.0,26.45582
461,25.48,78.89,0.0,0.0,0.0,585.0,26.45582
462,25.48,78.82,0.0,0.0,0.0,585.0,26.45582
463,25.48,78.83,0.0,0.0,0.0,585.0,26.45582
464,25.5,78.89,0.0,0.0,0.0,585.0,26.46825
465,25.47,78.79,0.0,0.0,0.0,585.0,26.4496
466,25.48,78.82,0.0,0.0,0.0,585.0,26.45582
467,25.47,78.91,0.0,0.0,0.0,585.0,26.4496
468,25.5,79.18,0.0,0.0,0.0,585.0,26.46825
469,25.5,79.07,0.0,0.0,0.0,585.0,26.46825
470,25.51,79.07,0.0,0.0,0.0,585.0,26.47446
471,25.48,79.1,0.0,0.0,0.0,585.0,26.45582
472,25.45,79.16,0.0,0.0,0.0,585.0,26.43718
473,25.47,79.11,0.0,0.0,0.0,585.0,26.4496
474,25.45,79.16,0.0,0.0,0.0,585.0,26.43718
475,25.44,79.15,0.0,0.0,0.0,585.0,26.43096
476,25.42,79.2,0.0,0.0,0.0,585.0,26.41853
477,25.4,79.21,0.0,0.0,0.0,585.0,26.4061
478,25.42,79.2,0.0,0.0,0.0,585.0,26.41853
479,25.38,79.39,0.0,0.0,0.0,585.0,26.39367
480,25.37,79.38,0.0,0.0,0.0,585.0,26.38745
481,25.38,79.41,0.0,0.0,0.0,585.0,26.39367
482,25.34,79.42,0.0,0.0,0.0,585.0,26.36881
483,25.31,79.4,0.0,0.0,0.0,585.0,26.35016
484,25.34,79.38,0.0,0.0,0.0,585.0,26.36881
485,25.33,79.49,0.0,0.0,0.0,585.0,26.36259
486,25.3,79.52,0.0,0.0,0.0,585.0,26.34395
487,25.27,79.55,0.0,0.0,0.0,585.0,26.32531
488,25.28,79.57,0.0,0.0,0.0,585.0,26.33152
489,25.27,79.61,0.0,0.0,0.0,585.0,26.32531
490,25.28,79.64,0.0,0.0,0.0,585.0,26.33152
491,25.26,79.62,0.0,0.0,0.0,585.0,26.31909
492,25.26,79.6,0.0,0.0,0.0,585.0,26.31909
493,25.24,79.71,0.0,0.0,0.0,585.0,26.30666
494,25.24,79.69,0.0,0.0,0.0,585.0,26.30666
495,25.23,79.75,0.0,0.0,0.0,585.0,26.30045
496,25.24,79.74,0.0,0.0,0.0,585.0,26.30666
497,25.23,79.73,0.0,0.0,0.0,585.0,26.30045
498,25.23,79.72,0.0,0.0,0.0,585.0,26.30045
499,25.21,79.84,0.0,0.0,0.0,585.0,26.28802
500,25.2,79.88,0.0,0.0,0.0,585.0,26.2818
501,25.21,79.86,0.0,0.0,0.0,585.0,26.28802
502,25.2,79.86,0.0,0.0,0.0,585.0,26.2818
503,25.18,79.86,0.0,0.0,0.0,585.0,26.26937
504,25.17,79.83,0.0,0.0,0.0,585.0,26.26315
505,25.17,79.83,0.0,0.0,0.0,585.0,26.26315
506,25.21,79.88,0.0,0.0,0.0,585.0,26.28802
507,25.17,79.94,0.0,0.0,0.0,585.0,26.26315
508,25.17,79.9,0.0,0.0,0.0,585.0,26.26315
509,25.17,79.84,0.0,0.0,0.0,585.0,26.26315
510,25.16,79.82,0.0,0.0,0.0,585.0,26.25694
511,25.17,79.84,0.0,0.0,0.0,585.0,26.26315
512,25.17,79.89,0.0,0.0,0.0,585.0,26.26315
513,25.14,79.94,0.0,0.0,0.0,585.0,26.24451
514,25.16,79.97,0.0,0.0,0.0,585.0,26.25694
515,25.13,79.97,0.0,0.0,0.0,585.0,26.23829
516,25.16,79.78,0.0,0.0,0.0,585.0,26.25694
517,25.14,79.72,0.0,0.0,0.0,585.0,26.24451
518,25.17,79.8,0.0,0.0,0.0,585.0,26.26315
519,25.14,79.8,0.0,0.0,0.0,585.0,26.24451
520,25.14,79.84,0.0,0.0,0.0,585.0,26.24451
521,25.13,79.89,0.0,0.0,0.0,585.0,26.23829
522,25.11,79.94,0.0,0.0,0.0,585.0,26.22587
523,25.13,79.89,0.0,0.0,0.0,585.0,26.23829
524,25.14,79.96,0.0,0.0,0.0,585.0,26.24451
525,25.13,79.88,0.0,0.0,0.0,585.0,26.23829
526,25.14,79.93,0.0,0.0,0.0,585.0,26.24451
527,25.13,79.87,0.0,0.0,0.0,585.0,26.23829
528,25.14,79.87,0.0,0.0,0.0,585.0,26.24451
529,25.11,79.93,0.0,0.0,0.0,585.0,26.22587
530,25.1,80.01,0.0,0.0,0.0,585.0,26.21965
531,25.08,79.93,0.0,0.0,0.0,585.0,26.20722
532,25.1,80.05,0.0,0.0,0.0,585.0,26.21965
533,25.11,80.01,0.0,0.0,0.0,585.0,26.22587
534,25.11,80.04,0.0,0.0,0.0,585.0,26.22587
535,25.1,79.96,0.0,0.0,0.0,585.0,26.21965
536,25.11,79.99,0.0,0.0,0.0,585.0,26.22587
537,25.1,80.01,0.0,0.0,0.0,585.0,26.21965
538,25.11,79.96,0.0,0.0,0.0,585.0,26.22587
539,25.08,79.97,0.0,0.0,0.0,585.0,26.20722
540,25.1,80.03,0.0,0.0,0.0,585.0,26.21965
541,25.08,80.0,0.0,0.0,0.0,585.0,26.20722
542,25.08,80.0,0.0,0.0,0.0,585.0,26.20722
543,25.08,79.96,0.0,0.0,0.0,585.0,26.20722
544,25.1,79.89,0.0,0.0,0.0,585.0,26.21965
545,25.1,79.86,0.0,0.0,0.0,585.0,26.21965
546,25.07,79.91,0.0,0.0,0.0,585.0,26.201
547,25.07,79.92,0.0,0.0,0.0,585.0,26.201
548,25.08,79.89,0.0,0.0,0.0,585.0,26.20722
549,25.1,79.84,0.0,0.0,0.0,585.0,26.21965
550,25.08,79.84,0.0,0.0,0.0,585.0,26.20722
551,25.08,79.84,0.0,0.0,0.0,585.0,26.20722
552,25.1,79.96,0.0,0.0,0.0,585.0,26.21965
553,25.08,79.94,0.0,0.0,0.0,585.0,26.20722
554,25.08,79.88,0.0,0.0,0.0,585.0,26.20722
555,25.07,79.81,0.0,0.0,0.0,585.0,26.201
556,25.07,79.72,0.0,0.0,0.0,585.0,26.201
557,25.07,79.79,0.0,0.0,0.0,585.0,26.201
558,25.07,79.85,0.0,0.0,0.0,585.0,26.201
559,25.06,79.86,0.0,0.0,0.0,585.0,26.19479
560,25.07,79.87,0.0,0.0,0.0,585.0,26.201
561,25.06,79.85,0.0,0.0,0.0,585.0,26.19479
562,25.06,79.84,0.0,0.0,0.0,585.0,26.19479
563,25.1,79.78,0.0,0.0,0.0,585.0,26.21965
564,25.06,79.74,0.0,0.0,0.0,585.0,26.19479
565,25.07,79.75,0.0,0.0,0.0,585.0,26.201
566,25.08,79.82,0.0,0.0,0.0,585.0,26.20722
567,25.08,79.79,0.0,0.0,0.0,585.0,26.20722
568,25.07,79.63,0.0,0.0,0.0,585.0,26.201
569,25.06,79.75,0.0,0.0,0.0,585.0,26.19479
570,25.06,79.73,0.0,0.0,0.0,585.0,26.19479
571,25.08,79.71,0.0,0.0,0.0,585.0,26.20722
572,25.06,79.75,0.0,0.0,0.0,585.0,26.19479
573,25.03,79.82,0.0,0.0,0.0,585.0,26.17615
574,25.06,79.71,0.0,0.0,0.0,585.0,26.19479
575,25.04,79.71,0.0,0.0,0.0,585.0,26.18236
576,25.06,79.7,0.0,0.0,0.0,585.0,26.19479
577,25.07,79.71,0.0,0.0,0.0,585.0,26.201
578,25.06,79.65,0.0,0.0,0.0,585.0,26.19479
579,25.04,79.73,0.0,0.0,0.0,585.0,26.18236
580,25.04,79.63,0.0,0.0,0.0,585.0,26.18236
581,25.06,79.74,0.0,0.0,0.0,585.0,26.19479
582,25.03,79.71,0.0,0.0,0.0,585.0,26.17615
583,25.06,79.73,0.0,0.0,0.0,585.0,26.19479
584,25.04,79.6,0.0,0.0,0.0,585.0,26.18236
585,25.06,79.71,0.0,0.0,0.0,585.0,26.19479
586,25.06,79.73,0.0,0.0,0.0,585.0,26.19479
587,25.03,79.75,0.0,0.0,0.0,585.0,26.17615
589,25.04,79.69,0.0,0.0,0.0,585.0,26.18236
590,25.04,79.63,0.0,0.0,0.0,585.0,26.18236
591,25.03,79.66,0.0,0.0,0.0,585.0,26.17615
592,25.02,79.68,0.0,0.0,0.0,585.0,26.16993
593,25.02,79.61,0.0,0.0,0.0,585.0,26.16993
594,25.03,79.6,0.0,0.0,0.0,585.0,26.17615
595,25.02,79.55,0.0,0.0,0.0,585.0,26.16993
596,25.03,79.69,0.0,0.0,0.0,585.0,26.17615
597,25.03,79.58,0.0,0.0,0.0,585.0,26.17615
598,25.04,79.56,0.0,0.0,0.0,585.0,26.18236
599,25.03,79.6,0.0,0.0,0.0,585.0,26.17615
600,25.03,79.68,0.0,0.0,0.0,585.0,26.17615
601,25.02,79.63,0.0,0.0,0.0,585.0,26.16993
602,25.0,79.49,0.0,0.0,0.0,585.0,26.1575
603,25.02,79.61,0.0,0.0,0.0,585.0,26.16993
604,25.0,79.56,0.0,0.0,0.0,585.0,26.1575
605,25.02,79.63,0.0,0.0,0.0,585.0,26.16993
606,24.98,79.75,0.0,0.0,0.0,585.0,26.14507
607,25.0,79.67,0.0,0.0,0.0,585.0,26.1575
608,25.0,79.64,0.0,0.0,0.0,585.0,26.1575
609,25.02,79.65,0.0,0.0,0.0,585.0,26.16993
610,25.02,79.65,0.0,0.0,0.0,585.0,26.16993
611,25.0,79.64,0.0,0.0,0.0,585.0,26.1575
612,24.98,79.63,0.0,0.0,0.0,585.0,26.14507
613,24.98,79.64,0.0,0.0,0.0,585.0,26.14507
614,24.98,79.66,0.0,0.0,0.0,585.0,26.14507
615,24.98,79.7,0.0,0.0,0.0,585.0,26.14507
616,25.0,79.6,0.0,0.0,0.0,585.0,26.1575
617,24.98,79.6,0.0,0.0,0.0,585.0,26.14507
618,25.0,79.6,0.0,0.0,0.0,585.0,26.1575
620,25.02,79.69,0.0,0.0,0.0,585.0,26.16993
621,24.97,79.62,0.0,0.0,0.0,585.0,26.13885
622,24.98,79.57,0.0,0.0,0.0,585.0,26.14507
623,24.98,79.7,0.0,0.0,0.0,585.0,26.14507
624,25.0,79.69,0.0,0.0,0.0,585.0,26.1575
625,24.98,79.73,0.0,0.0,0.0,585.0,26.14507
626,24.97,79.74,0.0,0.0,0.0,585.0,26.13885
627,24.98,79.73,0.0,0.0,0.0,585.0,26.14507
628,24.96,79.75,0.0,0.0,0.0,585.0,26.13264
629,24.97,79.76,0.0,0.0,0.0,585.0,26.13885
630,24.98,79.66,0.0,0.0,0.0,585.0,26.14507
631,24.98,79.69,0.0,0.0,0.0,585.0,26.14507
632,25.0,79.71,0.0,0.0,0.0,585.0,26.1575
633,24.97,79.71,0.0,0.0,0.0,585.0,26.13885
634,24.98,79.7,0.0,0.0,0.0,585.0,26.14507
635,24.97,79.57,0.0,0.0,0.0,585.0,26.13885
636,24.97,79.61,0.0,0.0,0.0,585.0,26.13885
637,24.97,79.5,0.0,0.0,0.0,585.0,26.13885
638,24.96,79.52,0.0,0.0,0.0,585.0,26.13264
639,24.98,79.44,0.0,0.0,0.0,585.0,26.14507
640,24.98,79.49,0.0,0.0,0.0,585.0,26.14507
641,24.96,79.54,0.0,0.0,0.0,585.0,26.13264
642,24.98,79.44,0.0,0.0,0.0,585.0,26.14507
643,24.97,79.52,0.0,0.0,0.0,585.0,26.13885
644,24.98,79.4,0.0,0.0,0.0,585.0,26.14507
645,24.97,79.5,0.0,0.0,0.0,585.0,26.13885
646,24.98,79.4,0.0,0.0,0.0,585.0,26.14507
647,24.98,79.5,0.0,0.0,0.0,585.0,26.14507
648,24.97,79.47,0.0,0.0,0.0,585.0,26.13885
649,24.98,79.45,0.0,0.0,0.0,585.0,26.14507
650,24.98,79.4,0.0,0.0,0.0,585.0,26.14507
651,24.96,79.45,0.0,0.0,0.0,585.0,26.13264
652,24.98,79.53,0.0,0.0,0.0,585.0,26.14507
653,25.0,79.57,0.0,0.0,0.0,585.0,26.1575
654,24.97,79.49,0.0,0.0,0.0,585.0,26.13885
655,24.96,79.46,0.0,0.0,0.0,585.0,26.13264
656,24.94,79.47,0.0,0.0,0.0,585.0,26.12021
657,24.93,79.54,0.0,0.0,0.0,585.0,26.11399
658,24.96,79.47,0.0,0.0,0.0,585.0,26.13264
659,24.94,79.51,0.0,0.0,0.0,585.0,26.12021
660,24.96,79.54,0.0,0.0,0.0,585.0,26.13264
661,24.94,79.49,0.0,0.0,0.0,585.0,26.12021
662,24.97,79.42,0.0,0.0,0.0,585.0,26.13885
663,24.96,79.38,0.0,0.0,0.0,585.0,26.13264
664,24.94,79.5,0.0,0.0,0.0,585.0,26.12021
665,24.96,79.51,0.0,0.0,0.0,585.0,26.13264
666,24.96,79.42,0.0,0.0,0.0,585.0,26.13264
667,24.96,79.45,0.0,0.0,0.0,585.0,26.13264
668,24.94,79.51,0.0,0.0,0.0,585.0,26.12021
669,24.94,79.42,0.0,0.0,0.0,585.0,26.12021
670,24.94,79.42,0.0,0.0,0.0,585.0,26.12021
671,24.91,79.5,0.0,0.0,0.0,585.0,26.10156
672,24.93,79.4,0.0,0.0,0.0,585.0,26.11399
673,24.96,79.46,0.0,0.0,0.0,585.0,26.13264
674,24.93,79.52,0.0,0.0,0.0,585.0,26.11399
675,24.93,79.58,0.0,0.0,0.0,585.0,26.11399
676,24.93,79.43,0.0,0.0,0.0,585.0,26.11399
677,24.9,79.52,0.0,0.0,0.0,585.0,26.09535
678,24.93,79.48,0.0,0.0,0.0,585.0,26.11399
679,24.93,79.54,0.0,0.0,0.0,585.0,26.11399
680,24.93,79.58,0.0,0.0,0.0,585.0,26.11399
681,24.9,79.49,0.0,0.0,0.0,585.0,26.09535
682,24.94,79.5,0.0,0.0,0.0,585.0,26.12021
683,24.9,79.44,0.0,0.0,0.0,585.0,26.09535
684,24.94,79.6,0.0,0.0,0.0,585.0,26.12021
685,24.91,79.54,0.0,0.0,0.0,585.0,26.10156
686,24.91,79.67,0.0,0.0,0.0,585.0,26.10156
687,24.9,79.68,0.0,0.0,0.0,585.0,26.09535
688,24.9,79.72,0.0,0.0,0.0,585.0,26.09535
689,24.93,79.71,0.0,0.0,0.0,585.0,26.11399
690,24.91,79.66,0.0,0.0,0.0,585.0,26.10156
691,24.91,79.66,0.0,0.0,0.0,585.0,26.10156
692,24.91,79.68,0.0,0.0,0.0,585.0,26.10156
693,24.91,79.63,0.0,0.0,0.0,585.0,26.10156
694,24.93,79.62,0.0,0.0,0.0,585.0,26.11399
695,24.91,79.65,0.0,0.0,0.0,585.0,26.10156
696,24.93,79.64,0.0,0.0,0.0,585.0,26.11399
697,24.93,79.63,0.0,0.0,0.0,585.0,26.11399
698,24.9,79.55,0.0,0.0,0.0,585.0,26.09535
699,24.9,79.61,0.0,0.0,0.0,585.0,26.09535
700,24.9,79.72,0.0,0.0,0.0,585.0,26.09535
701,24.9,79.71,0.0,0.0,0.0,585.0,26.09535
702,24.91,79.68,0.0,0.0,0.0,585.0,26.10156
703,24.91,79.54,0.0,0.0,0.0,585.0,26.10156
704,24.93,79.62,0.0,0.0,0.0,585.0,26.11399
705,24.93,79.7,0.0,0.0,0.0,585.0,26.11399
706,24.9,79.68,0.0,0.0,0.0,585.0,26.09535
707,24.94,79.69,0.0,0.0,0.0,585.0,26.12021
708,24.93,79.67,0.0,0.0,0.0,585.0,26.11399
709,24.93,79.79,0.0,0.0,0.0,585.0,26.11399
710,24.9,79.73,0.0,0.0,0.0,585.0,26.09535
711,24.91,79.73,0.0,0.0,0.0,585.0,26.10156
712,24.91,79.76,0.0,0.0,0.0,585.0,26.10156
713,24.91,79.74,0.0,0.0,0.0,585.0,26.10156
714,24.91,79.73,0.0,0.0,0.0,585.0,26.10156
715,24.91,79.68,0.0,0.0,0.0,585.0,26.10156
716,24.93,79.68,0.0,0.0,0.0,585.0,26.11399
717,24.91,79.71,0.0,0.0,0.0,585.0,26.10156
718,24.91,79.65,0.0,0.0,0.0,585.0,26.10156
719,24.91,79.67,0.0,0.0,0.0,585.0,26.10156
720,24.91,79.71,0.0,0.0,0.0,585.0,26.10156
721,24.94,79.76,0.0,0.0,0.0,585.0,26.12021
722,24.93,79.75,0.0,0.0,0.0,585.0,26.11399
723,24.93,79.67,0.0,0.0,0.0,585.0,26.11399
724,24.91,79.72,0.0,0.0,0.0,585.0,26.10156
725,24.93,79.7,0.0,0.0,0.0,585.0,26.11399
726,24.93,79.69,0.0,0.0,0.0,585.0,26.11399
727,24.93,79.72,0.0,0.0,0.0,585.0,26.11399
728,24.93,79.64,0.0,0.0,0.0,585.0,26.11399
729,24.89,79.63,0.0,0.0,0.0,585.0,26.08913
730,24.93,79.66,0.0,0.0,0.0,585.0,26.11399
731,24.93,79.7,0.0,0.0,0.0,585.0,26.11399
732,24.91,79.68,0.0,0.0,0.0,585.0,26.10156
733,24.89,79.7,0.0,0.0,0.0,585.0,26.08913
734,24.91,79.71,0.0,0.0,0.0,585.0,26.10156
735,24.91,79.72,0.0,0.0,0.0,585.0,26.10156
736,24.96,79.65,0.0,0.0,0.0,585.0,26.13264
737,24.91,79.68,0.0,0.0,0.0,585.0,26.10156
738,24.93,79.67,0.0,0.0,0.0,585.0,26.11399
739,24.93,79.68,0.0,0.0,0.0,585.0,26.11399
740,24.91,79.66,0.0,0.0,0.0,585.0,26.10156
741,24.93,79.69,0.0,0.0,0.0,585.0,26.11399
742,24.93,79.69,0.0,0.0,0.0,585.0,26.11399
743,24.91,79.67,0.0,0.0,0.0,585.0,26.10156
744,24.93,79.65,0.0,0.0,0.0,585.0,26.11399
745,24.91,79.7,0.0,0.0,0.0,585.0,26.10156
746,24.96,79.72,0.0,0.0,0.0,585.0,26.13264
747,24.93,79.7,0.0,0.0,0.0,585.0,26.11399
748,24.93,79.72,0.0,0.0,0.0,585.0,26.11399
749,24.93,79.7,0.0,0.0,0.0,585.0,26.11399
750,24.91,79.79,0.0,0.0,0.0,585.0,26.10156
751,24.91,79.74,0.0,0.0,0.0,585.0,26.10156
752,24.94,79.75,0.0,0.0,0.0,585.0,26.12021
753,24.91,79.79,0.0,0.0,0.0,585.0,26.10156
754,24.93,79.81,0.0,0.0,0.0,585.0,26.11399
755,24.94,79.86,0.0,0.0,0.0,585.0,26.12021
756,24.93,79.76,0.0,0.0,0.0,585.0,26.11399
757,24.93,79.71,0.0,0.0,0.0,585.0,26.11399
758,24.96,79.75,0.0,0.0,0.0,585.0,26.13264
759,24.93,79.76,0.0,0.0,0.0,585.0,26.11399
760,24.91,79.83,0.0,0.0,0.0,585.0,26.10156
761,24.91,79.85,0.0,0.0,0.0,585.0,26.10156
762,24.93,79.79,0.0,0.0,0.0,585.0,26.11399
763,24.94,79.83,0.0,0.0,0.0,585.0,26.12021
764,24.91,79.81,0.0,0.0,0.0,585.0,26.10156
765,24.91,79.81,0.0,0.0,0.0,585.0,26.10156
766,24.91,79.83,0.0,0.0,0.0,585.0,26.10156
767,24.91,79.81,0.0,0.0,0.0,585.0,26.10156
768,24.94,79.85,0.0,0.0,0.0,585.0,26.12021
769,24.91,79.88,0.0,0.0,0.0,585.0,26.10156
770,24.91,79.86,0.0,0.0,0.0,585.0,26.10156
771,24.93,79.9,0.0,0.0,0.0,585.0,26.11399
772,24.91,79.89,0.0,0.0,0.0,585.0,26.10156
773,24.93,79.83,0.0,0.0,0.0,585.0,26.11399
774,24.91,79.9,0.0,0.0,0.0,585.0,26.10156
775,24.93,79.84,0.0,0.0,0.0,585.0,26.11399
776,24.93,79.81,0.0,0.0,0.0,585.0,26.11399
777,24.91,79.88,0.0,0.0,0.0,585.0,26.10156
778,24.91,79.91,0.0,0.0,0.0,585.0,26.10156
779,24.96,79.97,0.0,0.0,0.0,585.0,26.13264
780,24.91,79.9,0.0,0.0,0.0,585.0,26.10156
781,24.94,79.95,0.0,0.0,0.0,585.0,26.12021
782,24.93,79.95,0.0,0.0,0.0,585.0,26.11399
783,24.93,79.91,0.0,0.0,0.0,585.0,26.11399
784,24.91,79.96,0.0,0.0,0.0,585.0,26.10156
785,24.96,79.95,0.0,0.0,0.0,585.0,26.13264
786,24.91,79.9,0.0,0.0,0.0,585.0,26.10156
787,24.91,79.93,0.0,0.0,0.0,585.0,26.10156
788,24.93,79.91,0.0,0.0,0.0,585.0,26.11399
789,24.94,79.99,0.0,0.0,0.0,585.0,26.12021
790,24.91,79.94,0.0,0.0,0.0,585.0,26.10156
791,24.91,79.99,0.0,0.0,0.0,585.0,26.10156
792,24.91,80.0,0.0,0.0,0.0,585.0,26.10156
793,24.93,79.99,0.0,0.0,0.0,585.0,26.11399
794,24.93,79.97,0.0,0.0,0.0,585.0,26.11399
795,24.93,79.96,0.0,0.0,0.0,585.0,26.11399
796,24.96,79.98,0.0,0.0,0.0,585.0,26.13264
797,24.93,80.03,0.0,0.0,0.0,585.0,26.11399
798,24.91,80.03,0.0,0.0,0.0,585.0,26.10156
799,24.91,79.98,0.0,0.0,0.0,585.0,26.10156
800,24.91,79.99,0.0,0.0,0.0,585.0,26.10156
801,24.96,79.99,0.0,0.0,0.0,585.0,26.13264
802,24.94,80.0,0.0,0.0,0.0,585.0,26.12021
803,24.94,80.02,0.0,0.0,0.0,585.0,26.12021
804,24.94,80.02,0.0,0.0,0.0,585.0,26.12021
805,24.91,79.99,0.0,0.0,0.0,585.0,26.10156
806,24.93,80.02,0.0,0.0,0.0,585.0,26.11399
807,24.91,80.04,0.0,0.0,0.0,585.0,26.10156
808,24.96,80.08,0.0,0.0,0.0,585.0,26.13264
809,24.93,80.08,0.0,0.0,0.0,585.0,26.11399
810,24.91,80.06,0.0,0.0,0.0,585.0,26.10156
811,24.93,80.03,0.0,0.0,0.0,585.0,26.11399
812,24.91,80.08,0.0,0.0,0.0,585.0,26.10156
813,24.94,80.06,0.0,0.0,0.0,585.0,26.12021
814,24.94,80.07,0.0,0.0,0.0,585.0,26.12021
815,24.94,80.04,0.0,0.0,0.0,585.0,26.12021
816,24.93,80.03,0.0,0.0,0.0,585.0,26.11399
817,24.93,79.97,0.0,0.0,0.0,585.0,26.11399
818,24.94,80.06,0.0,0.0,0.0,585.0,26.12021
819,24.94,79.97,0.0,0.0,0.0,585.0,26.12021
820,24.93,79.99,0.0,0.0,0.0,585.0,26.11399
821,24.96,79.96,0.0,0.0,0.0,585.0,26.13264
822,24.91,80.05,0.0,0.0,0.0,585.0,26.10156
823,24.93,80.02,0.0,0.0,0.0,585.0,26.11399
824,24.93,80.03,0.0,0.0,0.0,585.0,26.11399
825,24.94,79.99,0.0,0.0,0.0,585.0,26.12021
826,24.96,79.98,0.0,0.0,0.0,585.0,26.13264
827,24.93,80.01,0.0,0.0,0.0,585.0,26.11399
828,24.94,79.99,0.0,0.0,0.0,585.0,26.12021
829,24.94,80.01,0.0,0.0,0.0,585.0,26.12021
830,24.96,80.02,0.0,0.0,0.0,585.0,26.13264
831,24.94,80.02,0.0,0.0,0.0,585.0,26.12021
832,24.94,80.08,0.0,0.0,0.0,585.0,26.12021
833,24.94,80.04,0.0,0.0,0.0,585.0,26.12021
834,24.97,80.04,0.0,0.0,0.0,585.0,26.13885
835,24.93,80.04,0.0,0.0,0.0,585.0,26.11399
836,24.96,80.03,0.0,0.0,0.0,585.0,26.13264
837,24.94,80.03,0.0,0.0,0.0,585.0,26.12021
838,24.96,80.03,0.0,0.0,0.0,585.0,26.13264
839,24.93,80.07,0.0,0.0,0.0,585.0,26.11399
840,24.94,80.1,0.0,0.0,0.0,585.0,26.12021
841,24.96,80.09,0.0,0.0,0.0,585.0,26.13264
842,24.93,80.17,0.0,0.0,0.0,585.0,26.11399
843,24.94,80.11,0.0,0.0,0.0,585.0,26.12021
844,24.93,80.15,0.0,0.0,0.0,585.0,26.11399
845,24.96,80.12,0.0,0.0,0.0,585.0,26.13264
846,24.94,80.09,0.0,0.0,0.0,585.0,26.12021
847,24.94,80.09,0.0,0.0,0.0,585.0,26.12021
848,24.94,80.09,0.0,0.0,0.0,585.0,26.12021
849,24.94,80.08,0.0,0.0,0.0,585.0,26.12021
850,24.94,80.11,0.0,0.0,0.0,585.0,26.12021
851,24.96,80.16,0.0,0.0,0.0,585.0,26.13264
852,24.96,80.13,0.0,0.0,0.0,585.0,26.13264
853,24.96,80.05,0.0,0.0,0.0,585.0,26.13264
854,24.94,80.1,0.0,0.0,0.0,585.0,26.12021
855,24.96,80.13,0.0,0.0,0.0,585.0,26.13264
856,24.96,80.09,0.0,0.0,0.0,585.0,26.13264
857,24.96,80.09,0.0,0.0,0.0,585.0,26.13264
858,24.94,80.11,0.0,0.0,0.0,585.0,26.12021
859,24.93,80.08,0.0,0.0,0.0,585.0,26.11399
860,24.96,80.09,0.0,0.0,0.0,585.0,26.13264
861,24.94,80.17,0.0,0.0,0.0,585.0,26.12021
862,24.94,80.13,0.0,0.0,0.0,585.0,26.12021
863,24.96,80.16,0.0,0.0,0.0,585.0,26.13264
864,24.96,80.13,0.0,0.0,0.0,585.0,26.13264
865,24.97,80.15,0.0,0.0,0.0,585.0,26.13885
866,24.96,80.15,0.0,0.0,0.0,585.0,26.13264
867,24.97,80.13,0.0,0.0,0.0,585.0,26.13885
868,25.0,80.16,0.0,0.0,0.0,585.0,26.1575
869,24.94,80.16,0.0,0.0,0.0,585.0,26.12021
870,24.96,80.17,0.0,0.0,0.0,585.0,26.13264
871,24.97,80.18,0.0,0.0,0.0,585.0,26.13885
872,24.98,80.2,0.0,0.0,0.0,585.0,26.14507
873,24.96,80.18,0.0,0.0,0.0,585.0,26.13264
874,24.96,80.2,0.0,0.0,0.0,585.0,26.13264
875,24.96,80.17,0.0,0.0,0.0,585.0,26.13264
876,24.94,80.21,0.0,0.0,0.0,585.0,26.12021
877,24.96,80.19,0.0,0.0,0.0,585.0,26.13264
878,24.96,80.13,0.0,0.0,0.0,585.0,26.13264
879,24.98,80.15,0.0,0.0,0.0,585.0,26.14507
880,24.98,80.15,0.0,0.0,0.0,585.0,26.14507
881,24.97,80.14,0.0,0.0,0.0,585.0,26.13885
882,24.97,80.21,0.0,0.0,0.0,585.0,26.13885
883,24.97,80.25,0.0,0.0,0.0,585.0,26.13885
884,24.97,80.23,0.0,0.0,0.0,585.0,26.13885
885,24.97,80.22,0.0,0.0,0.0,585.0,26.13885
886,24.94,80.16,0.0,0.0,0.0,585.0,26.12021
887,24.98,80.18,0.0,0.0,0.0,585.0,26.14507
888,24.96,80.19,0.0,0.0,0.0,585.0,26.13264
889,24.96,80.18,0.0,0.0,0.0,585.0,26.13264
890,24.98,80.21,0.0,0.0,0.0,585.0,26.14507
891,24.94,80.22,0.0,0.0,0.0,585.0,26.12021
892,24.96,80.22,0.0,0.0,0.0,585.0,26.13264
893,24.96,80.22,0.0,0.0,0.0,585.0,26.13264
894,24.96,80.23,0.0,0.0,0.0,585.0,26.13264
895,24.97,80.22,0.0,0.0,0.0,585.0,26.13885
896,24.96,80.21,0.0,0.0,0.0,585.0,26.13264
897,24.97,80.23,0.0,0.0,0.0,585.0,26.13885
898,24.98,80.23,0.0,0.0,0.0,585.0,26.14507
899,24.97,80.2,0.0,0.0,0.0,585.0,26.13885
900,24.96,80.22,0.0,0.0,0.0,585.0,26.13264
901,24.96,80.2,0.0,0.0,0.0,585.0,26.13264
902,24.97,80.2,0.0,0.0,0.0,585.0,26.13885
903,24.98,80.2,0.0,0.0,0.0,585.0,26.14507
904,24.97,80.23,0.0,0.0,0.0,585.0,26.13885
